sl_ticks,tp_ticks,rr,max_holding_bars,direction,nc,trades_per_day,wr_used_mid_bracket,wr_bracket_width,pass_rate_15d,blow_rate,avg_days_to_pass,combines_por_ano,costo_esperado_por_combine
40,10,0.25,30,always_short,10,2,0.7957,0.024,0.0074,0.2625,14.83,0.13,6644.07
25,3,0.12,30,always_short,40,2,0.8533,0.1176,0.0075,0.7183,15.0,0.13,6533.33
25,3,0.12,45,always_short,40,2,0.8535,0.1177,0.0075,0.7173,15.0,0.13,6533.33
25,3,0.12,66,always_short,40,2,0.8536,0.1177,0.0075,0.7169,15.0,0.13,6533.33
25,3,0.12,100,always_short,40,2,0.8536,0.1177,0.0075,0.7167,15.0,0.13,6533.33
25,3,0.12,45,alternate,40,2,0.8512,0.1198,0.007,0.7279,15.0,0.12,7000.0
25,3,0.12,30,alternate,40,2,0.8511,0.1198,0.007,0.7282,15.0,0.12,7000.0
25,3,0.12,130,alternate,40,2,0.8512,0.12,0.007,0.7279,15.0,0.12,7000.0
25,3,0.12,66,alternate,40,2,0.8512,0.1199,0.007,0.7279,15.0,0.12,7000.0
40,10,0.25,30,alternate,10,2,0.7926,0.025,0.007,0.2749,14.82,0.12,7000.0
25,3,0.12,100,alternate,40,2,0.8512,0.1199,0.007,0.7279,15.0,0.12,7000.0
40,10,0.25,130,alternate,10,2,0.7945,0.0251,0.0071,0.2665,14.82,0.12,6877.19
40,10,0.25,45,alternate,10,2,0.7944,0.025,0.0071,0.2672,14.82,0.12,6877.19
40,10,0.25,66,alternate,10,2,0.7945,0.025,0.0071,0.2667,14.82,0.12,6877.19
15,6,0.4,100,alternate,20,2,0.6769,0.1876,0.0071,0.4471,14.56,0.12,6877.19
40,10,0.25,100,alternate,10,2,0.7945,0.0251,0.0071,0.2666,14.82,0.12,6877.19
15,6,0.4,30,alternate,20,2,0.6768,0.1873,0.0071,0.4472,14.56,0.12,6877.19
15,6,0.4,130,alternate,20,2,0.6768,0.1877,0.0071,0.4472,14.56,0.12,6877.19
15,6,0.4,100,always_long,20,2,0.6739,0.1871,0.0064,0.4586,14.55,0.11,7686.27
40,10,0.25,45,always_long,10,2,0.7902,0.0261,0.0066,0.287,14.83,0.11,7396.23
40,10,0.25,100,always_long,10,2,0.7902,0.0261,0.0066,0.2868,14.83,0.11,7396.23
15,6,0.4,130,always_long,20,2,0.6738,0.1873,0.0064,0.4589,14.55,0.11,7686.27
25,3,0.12,66,always_long,40,2,0.8488,0.122,0.0065,0.7399,15.0,0.11,7538.46
25,3,0.12,45,always_long,40,2,0.8489,0.1219,0.0065,0.7394,15.0,0.11,7538.46
15,6,0.4,30,always_long,20,2,0.6738,0.1869,0.0064,0.4589,14.55,0.11,7686.27
40,10,0.25,30,always_long,10,2,0.7894,0.026,0.0064,0.2913,14.82,0.11,7686.27
25,3,0.12,100,always_long,40,2,0.8488,0.122,0.0065,0.7399,15.0,0.11,7538.46
25,3,0.12,30,always_long,40,2,0.8488,0.1219,0.0065,0.7399,15.0,0.11,7538.46
20,4,0.2,130,always_short,30,2,0.7892,0.1533,0.0063,0.7013,14.82,0.11,7840.0
15,6,0.4,45,always_long,20,2,0.674,0.187,0.0064,0.4584,14.55,0.11,7686.27
40,10,0.25,66,always_long,10,2,0.7903,0.0261,0.0066,0.2866,14.83,0.11,7396.23
20,4,0.2,30,always_short,30,2,0.789,0.153,0.0063,0.7024,14.82,0.11,7840.0
15,6,0.4,66,always_long,20,2,0.6739,0.1871,0.0064,0.4585,14.55,0.11,7686.27
20,4,0.2,45,always_short,30,2,0.7892,0.1531,0.0063,0.7015,14.82,0.11,7840.0
40,10,0.25,130,always_long,10,2,0.7902,0.0261,0.0066,0.2869,14.83,0.11,7396.23
25,3,0.12,130,always_long,40,2,0.8488,0.1221,0.0065,0.7399,15.0,0.11,7538.46
20,4,0.2,66,always_short,30,2,0.7892,0.1532,0.0063,0.7013,14.82,0.11,7840.0
20,4,0.2,100,always_short,30,2,0.7892,0.1532,0.0063,0.7014,14.82,0.11,7840.0
20,4,0.2,130,alternate,30,2,0.7876,0.1554,0.0057,0.7093,14.83,0.1,8521.74
10,3,0.3,30,always_long,50,2,0.6728,0.3826,0.0059,0.9144,14.53,0.1,8340.43
20,4,0.2,100,always_long,30,2,0.7861,0.1574,0.0056,0.7145,14.84,0.1,8711.11
20,4,0.2,66,always_long,30,2,0.7861,0.1573,0.0056,0.7144,14.84,0.1,8711.11
10,3,0.3,30,always_short,50,2,0.6731,0.3794,0.006,0.9141,14.52,0.1,8166.67
10,3,0.3,66,always_long,50,2,0.6727,0.3829,0.0059,0.9147,14.53,0.1,8340.43
10,3,0.3,66,always_short,50,2,0.6731,0.3795,0.006,0.9141,14.52,0.1,8166.67
20,4,0.2,45,always_long,30,2,0.7862,0.1573,0.0056,0.7135,14.84,0.1,8711.11
20,4,0.2,130,always_long,30,2,0.786,0.1575,0.0056,0.7145,14.84,0.1,8711.11
20,4,0.2,100,alternate,30,2,0.7876,0.1553,0.0057,0.7093,14.83,0.1,8521.74
20,4,0.2,66,alternate,30,2,0.7877,0.1553,0.0057,0.7087,14.83,0.1,8521.74
10,3,0.3,130,always_short,50,2,0.6731,0.38,0.006,0.9141,14.52,0.1,8166.67
10,3,0.3,66,alternate,50,2,0.6729,0.3812,0.0059,0.9144,14.53,0.1,8340.43
20,4,0.2,45,alternate,30,2,0.7877,0.1552,0.0057,0.7086,14.83,0.1,8521.74
10,3,0.3,100,alternate,50,2,0.6729,0.3814,0.0059,0.9144,14.53,0.1,8340.43
20,4,0.2,30,alternate,30,2,0.7876,0.1551,0.0057,0.7093,14.83,0.1,8521.74
10,3,0.3,130,always_long,50,2,0.6726,0.3832,0.0059,0.9147,14.53,0.1,8340.43
10,3,0.3,30,alternate,50,2,0.673,0.381,0.0059,0.9143,14.53,0.1,8340.43
10,3,0.3,45,alternate,50,2,0.673,0.3811,0.0059,0.9143,14.53,0.1,8340.43
10,3,0.3,130,alternate,50,2,0.6729,0.3816,0.0059,0.9144,14.53,0.1,8340.43
10,3,0.3,100,always_long,50,2,0.6727,0.383,0.0059,0.9147,14.53,0.1,8340.43
10,3,0.3,45,always_long,50,2,0.6728,0.3827,0.0059,0.9144,14.53,0.1,8340.43
20,4,0.2,30,always_long,30,2,0.7861,0.1572,0.0056,0.7145,14.84,0.1,8711.11
10,3,0.3,100,always_short,50,2,0.6731,0.3798,0.006,0.9141,14.52,0.1,8166.67
10,3,0.3,45,always_short,50,2,0.6731,0.3795,0.006,0.9141,14.52,0.1,8166.67
15,5,0.333,130,always_short,40,1,0.7044,0.2064,0.0047,0.5631,15.0,0.08,10315.79
30,5,0.167,66,always_short,20,2,0.8408,0.0687,0.0045,0.4708,15.0,0.08,10888.89
15,5,0.333,45,always_short,40,1,0.7044,0.2061,0.0047,0.5631,15.0,0.08,10315.79
15,5,0.333,66,always_short,40,1,0.7044,0.2062,0.0047,0.5631,15.0,0.08,10315.79
30,5,0.167,100,always_short,20,2,0.8408,0.0686,0.0045,0.4708,15.0,0.08,10888.89
30,5,0.167,45,always_short,20,2,0.8407,0.0686,0.0045,0.4709,15.0,0.08,10888.89
30,5,0.167,130,always_short,20,2,0.8408,0.0687,0.0045,0.4703,15.0,0.08,10888.89
15,5,0.333,100,always_short,40,1,0.7043,0.2062,0.0047,0.5634,15.0,0.08,10315.79
15,5,0.333,30,always_short,40,1,0.7044,0.206,0.0047,0.5631,15.0,0.08,10315.79
15,5,0.333,30,always_long,40,1,0.7009,0.2078,0.0039,0.5743,15.0,0.07,12645.16
15,5,0.333,30,alternate,40,1,0.7026,0.2069,0.0041,0.5693,15.0,0.07,11878.79
30,5,0.167,66,alternate,20,2,0.8379,0.0697,0.0043,0.4875,15.0,0.07,11529.41
15,5,0.333,66,alternate,40,1,0.7027,0.2071,0.0041,0.5691,15.0,0.07,11878.79
15,5,0.333,45,always_long,40,1,0.701,0.2079,0.0039,0.5743,15.0,0.07,12645.16
30,5,0.167,100,alternate,20,2,0.8379,0.0697,0.0043,0.4875,15.0,0.07,11529.41
15,5,0.333,66,always_long,40,1,0.701,0.208,0.0039,0.5743,15.0,0.07,12645.16
15,5,0.333,100,alternate,40,1,0.7026,0.2072,0.0041,0.5691,15.0,0.07,11878.79
15,5,0.333,100,always_long,40,1,0.7009,0.2081,0.0039,0.5743,15.0,0.07,12645.16
30,5,0.167,130,alternate,20,2,0.838,0.0698,0.0043,0.4869,15.0,0.07,11529.41
15,5,0.333,130,alternate,40,1,0.7026,0.2073,0.0041,0.5693,15.0,0.07,11878.79
15,5,0.333,130,always_long,40,1,0.7009,0.2083,0.0039,0.5743,15.0,0.07,12645.16
15,5,0.333,45,alternate,40,1,0.7027,0.207,0.0041,0.5691,15.0,0.07,11878.79
30,5,0.167,30,always_short,20,2,0.8398,0.0686,0.0043,0.4756,15.0,0.07,11529.41
30,5,0.167,30,alternate,20,2,0.8373,0.0697,0.004,0.4904,15.0,0.07,12250.0
30,5,0.167,45,alternate,20,2,0.8379,0.0697,0.0043,0.4875,15.0,0.07,11529.41
30,5,0.167,100,always_long,20,2,0.8351,0.0708,0.0037,0.5021,15.0,0.06,13066.67
30,5,0.167,130,always_long,20,2,0.8351,0.0709,0.0037,0.5019,15.0,0.06,13066.67
30,5,0.167,30,always_long,20,2,0.8348,0.0708,0.0037,0.5038,15.0,0.06,13066.67
30,5,0.167,45,always_long,20,2,0.8351,0.0708,0.0037,0.5021,15.0,0.06,13066.67
30,5,0.167,66,always_long,20,2,0.8351,0.0708,0.0037,0.502,15.0,0.06,13066.67
20,3,0.15,130,always_short,40,2,0.813,0.1703,0.0021,0.8264,15.0,0.04,23058.82
20,3,0.15,66,always_short,40,2,0.813,0.1701,0.0021,0.8264,15.0,0.04,23058.82
20,3,0.15,100,always_short,40,2,0.813,0.1702,0.0021,0.8264,15.0,0.04,23058.82
20,3,0.15,45,always_short,40,2,0.813,0.17,0.0021,0.8265,15.0,0.04,23058.82
30,10,0.333,66,always_short,10,2,0.7486,0.0453,0.002,0.1872,14.88,0.03,24500.0
20,3,0.15,100,alternate,40,2,0.8113,0.1719,0.0019,0.8314,15.0,0.03,26133.33
20,3,0.15,30,alternate,40,2,0.8112,0.1717,0.0019,0.8314,15.0,0.03,26133.33
30,10,0.333,100,always_short,10,2,0.7487,0.0453,0.002,0.1869,14.88,0.03,24500.0
20,3,0.15,66,alternate,40,2,0.8113,0.1719,0.0019,0.8313,15.0,0.03,26133.33
20,3,0.15,45,alternate,40,2,0.8113,0.1718,0.0019,0.8313,15.0,0.03,26133.33
30,10,0.333,30,always_short,10,2,0.7471,0.0453,0.0016,0.1924,14.85,0.03,30153.85
30,10,0.333,130,always_short,10,2,0.7487,0.0453,0.002,0.1867,14.88,0.03,24500.0
20,3,0.15,130,alternate,40,2,0.8113,0.1721,0.0019,0.8314,15.0,0.03,26133.33
30,10,0.333,45,always_short,10,2,0.7485,0.0453,0.002,0.1874,14.88,0.03,24500.0
20,3,0.15,30,always_short,40,2,0.8129,0.17,0.002,0.8269,15.0,0.03,24500.0
20,3,0.15,100,always_long,40,2,0.8095,0.1737,0.0013,0.8366,15.0,0.02,39200.0
20,3,0.15,130,always_long,40,2,0.8095,0.1738,0.0013,0.8369,15.0,0.02,39200.0
25,5,0.2,130,always_short,20,2,0.8094,0.0968,0.0013,0.4565,15.0,0.02,39200.0
20,3,0.15,66,always_long,40,2,0.8096,0.1736,0.0013,0.8364,15.0,0.02,39200.0
25,5,0.2,45,always_short,20,2,0.8093,0.0967,0.0013,0.4571,15.0,0.02,39200.0
25,5,0.2,45,alternate,20,2,0.8061,0.098,0.001,0.474,15.0,0.02,49000.0
25,5,0.2,66,alternate,20,2,0.8061,0.0981,0.001,0.4739,15.0,0.02,49000.0
30,10,0.333,66,always_long,10,2,0.7372,0.0452,0.0011,0.2295,15.0,0.02,43555.56
30,10,0.333,30,always_long,10,2,0.7366,0.0451,0.0011,0.2324,15.0,0.02,43555.56
30,10,0.333,45,alternate,10,2,0.7429,0.0452,0.0013,0.2079,14.9,0.02,39200.0
15,4,0.267,45,always_short,30,2,0.7304,0.2268,0.001,0.7204,15.0,0.02,49000.0
30,10,0.333,130,always_long,10,2,0.7373,0.0453,0.0011,0.2293,15.0,0.02,43555.56
15,4,0.267,100,always_short,30,2,0.7303,0.227,0.001,0.7205,15.0,0.02,49000.0
30,10,0.333,66,alternate,10,2,0.7429,0.0453,0.0013,0.2076,14.9,0.02,39200.0
15,4,0.267,130,always_short,30,2,0.7303,0.2271,0.001,0.7205,15.0,0.02,49000.0
25,5,0.2,130,alternate,20,2,0.8062,0.0982,0.001,0.4738,15.0,0.02,49000.0
15,4,0.267,30,always_short,30,2,0.7304,0.2267,0.001,0.7204,15.0,0.02,49000.0
30,10,0.333,45,always_long,10,2,0.7372,0.0452,0.0011,0.2295,15.0,0.02,43555.56
25,5,0.2,100,alternate,20,2,0.8061,0.0981,0.001,0.4739,15.0,0.02,49000.0
25,5,0.2,66,always_short,20,2,0.8094,0.0968,0.0013,0.4566,15.0,0.02,39200.0
30,10,0.333,100,alternate,10,2,0.743,0.0453,0.0013,0.2074,14.9,0.02,39200.0
20,3,0.15,45,always_long,40,2,0.8096,0.1735,0.0013,0.8361,15.0,0.02,39200.0
25,5,0.2,30,always_short,20,2,0.8089,0.0967,0.0013,0.4599,15.0,0.02,39200.0
30,10,0.333,30,alternate,10,2,0.7419,0.0452,0.0011,0.2112,14.89,0.02,43555.56
15,4,0.267,66,always_short,30,2,0.7304,0.2269,0.001,0.7204,15.0,0.02,49000.0
25,5,0.2,100,always_short,20,2,0.8094,0.0968,0.0013,0.4566,15.0,0.02,39200.0
30,10,0.333,130,alternate,10,2,0.743,0.0453,0.0013,0.2074,14.9,0.02,39200.0
20,3,0.15,30,always_long,40,2,0.8096,0.1735,0.0013,0.8363,15.0,0.02,39200.0
30,10,0.333,100,always_long,10,2,0.7373,0.0453,0.0011,0.2293,15.0,0.02,43555.56
10,5,0.5,100,always_long,40,1,0.6181,0.3134,0.0005,0.4716,15.0,0.01,98000.0
15,4,0.267,66,always_long,30,2,0.7279,0.2305,0.0008,0.7289,15.0,0.01,65333.33
15,4,0.267,66,alternate,30,2,0.7292,0.2287,0.0009,0.7256,15.0,0.01,56000.0
20,5,0.25,45,always_long,20,2,0.7607,0.1422,0.0004,0.5042,15.0,0.01,130666.67
20,5,0.25,30,always_long,20,2,0.7605,0.1422,0.0004,0.5055,15.0,0.01,130666.67
10,5,0.5,66,always_long,40,1,0.6182,0.3133,0.0005,0.4714,15.0,0.01,98000.0
10,5,0.5,66,always_short,40,1,0.6183,0.3118,0.0005,0.4706,15.0,0.01,98000.0
25,10,0.4,130,always_short,10,2,0.7097,0.063,0.0005,0.1441,15.0,0.01,98000.0
10,5,0.5,30,always_short,40,1,0.6183,0.3115,0.0005,0.471,15.0,0.01,98000.0
15,4,0.267,45,alternate,30,2,0.7292,0.2286,0.0009,0.7254,15.0,0.01,56000.0
15,4,0.267,30,alternate,30,2,0.7292,0.2285,0.0009,0.7255,15.0,0.01,56000.0
15,4,0.267,30,always_long,30,2,0.728,0.2303,0.0008,0.7286,15.0,0.01,65333.33
20,5,0.25,30,always_short,20,2,0.7655,0.1385,0.0004,0.4774,15.0,0.01,130666.67
20,5,0.25,45,alternate,20,2,0.7632,0.1404,0.0004,0.4916,15.0,0.01,130666.67
15,4,0.267,45,always_long,30,2,0.728,0.2304,0.0008,0.7286,15.0,0.01,65333.33
20,5,0.25,100,alternate,20,2,0.7632,0.1405,0.0004,0.4919,15.0,0.01,130666.67
20,5,0.25,45,always_short,20,2,0.7657,0.1386,0.0004,0.4759,15.0,0.01,130666.67
10,5,0.5,130,alternate,40,1,0.6182,0.3129,0.0005,0.4713,15.0,0.01,98000.0
25,5,0.2,66,always_long,20,2,0.8029,0.0994,0.0008,0.4919,15.0,0.01,65333.33
25,5,0.2,45,always_long,20,2,0.8029,0.0993,0.0008,0.4919,15.0,0.01,65333.33
25,5,0.2,30,always_long,20,2,0.8027,0.0993,0.0008,0.4926,15.0,0.01,65333.33
25,5,0.2,30,alternate,20,2,0.8058,0.098,0.0009,0.4756,15.0,0.01,56000.0
20,5,0.25,130,always_short,20,2,0.7658,0.1388,0.0004,0.4756,15.0,0.01,130666.67
10,5,0.5,130,always_long,40,1,0.6181,0.3136,0.0005,0.4718,15.0,0.01,98000.0
25,5,0.2,100,always_long,20,2,0.8029,0.0994,0.0008,0.4919,15.0,0.01,65333.33
10,5,0.5,100,alternate,40,1,0.6182,0.3127,0.0005,0.4713,15.0,0.01,98000.0
20,5,0.25,130,always_long,20,2,0.7606,0.1425,0.0004,0.5051,15.0,0.01,130666.67
20,5,0.25,130,alternate,20,2,0.7632,0.1406,0.0004,0.4915,15.0,0.01,130666.67
20,5,0.25,100,always_short,20,2,0.7658,0.1387,0.0004,0.4759,15.0,0.01,130666.67
10,5,0.5,30,always_long,40,1,0.6183,0.3131,0.0005,0.4708,15.0,0.01,98000.0
25,5,0.2,130,always_long,20,2,0.8029,0.0995,0.0008,0.4919,15.0,0.01,65333.33
20,5,0.25,100,always_long,20,2,0.7606,0.1424,0.0004,0.5044,15.0,0.01,130666.67
20,5,0.25,66,always_short,20,2,0.7658,0.1386,0.0004,0.4759,15.0,0.01,130666.67
10,5,0.5,30,alternate,40,1,0.6183,0.3123,0.0005,0.4709,15.0,0.01,98000.0
15,4,0.267,130,always_long,30,2,0.7279,0.2307,0.0008,0.729,15.0,0.01,65333.33
15,4,0.267,130,alternate,30,2,0.7291,0.2289,0.0009,0.7259,15.0,0.01,56000.0
20,5,0.25,66,always_long,20,2,0.7607,0.1423,0.0004,0.5044,15.0,0.01,130666.67
15,4,0.267,100,always_long,30,2,0.7279,0.2306,0.0008,0.7289,15.0,0.01,65333.33
20,5,0.25,66,alternate,20,2,0.7632,0.1405,0.0004,0.4916,15.0,0.01,130666.67
15,4,0.267,100,alternate,30,2,0.7291,0.2288,0.0009,0.7258,15.0,0.01,56000.0
10,5,0.5,45,alternate,40,1,0.6183,0.3124,0.0005,0.4709,15.0,0.01,98000.0
25,10,0.4,45,always_short,10,2,0.7095,0.0629,0.0005,0.1446,15.0,0.01,98000.0
20,5,0.25,30,alternate,20,2,0.763,0.1403,0.0004,0.4935,15.0,0.01,130666.67
25,10,0.4,30,alternate,10,2,0.7035,0.0624,0.0005,0.1629,15.0,0.01,98000.0
25,10,0.4,130,always_long,10,2,0.6987,0.0621,0.0004,0.1757,15.0,0.01,130666.67
25,10,0.4,45,alternate,10,2,0.7041,0.0624,0.0005,0.1611,15.0,0.01,98000.0
10,5,0.5,130,always_short,40,1,0.6183,0.3122,0.0005,0.4706,15.0,0.01,98000.0
25,10,0.4,45,always_long,10,2,0.6986,0.0619,0.0004,0.1759,15.0,0.01,130666.67
10,5,0.5,66,alternate,40,1,0.6183,0.3125,0.0005,0.471,15.0,0.01,98000.0
10,5,0.5,45,always_short,40,1,0.6183,0.3116,0.0005,0.4709,15.0,0.01,98000.0
25,10,0.4,30,always_short,10,2,0.7088,0.0629,0.0005,0.147,15.0,0.01,98000.0
25,10,0.4,66,always_long,10,2,0.6986,0.062,0.0004,0.1759,15.0,0.01,130666.67
25,10,0.4,30,always_long,10,2,0.6983,0.0619,0.0004,0.1765,15.0,0.01,130666.67
25,10,0.4,66,always_short,10,2,0.7095,0.0629,0.0005,0.1444,15.0,0.01,98000.0
10,5,0.5,45,always_long,40,1,0.6183,0.3132,0.0005,0.471,15.0,0.01,98000.0
25,10,0.4,100,alternate,10,2,0.7042,0.0625,0.0005,0.1609,15.0,0.01,98000.0
25,10,0.4,100,always_long,10,2,0.6987,0.062,0.0004,0.1757,15.0,0.01,130666.67
25,10,0.4,66,alternate,10,2,0.7041,0.0624,0.0005,0.161,15.0,0.01,98000.0
10,5,0.5,100,always_short,40,1,0.6183,0.3119,0.0005,0.471,15.0,0.01,98000.0
25,10,0.4,100,always_short,10,2,0.7096,0.0629,0.0005,0.1441,15.0,0.01,98000.0
25,10,0.4,130,alternate,10,2,0.7042,0.0625,0.0005,0.1609,15.0,0.01,98000.0
50,4,0.08,100,always_short,40,1,0.92,0.0225,0.0,0.1148,,0.0,
50,6,0.12,66,always_long,10,2,0.8828,0.0216,0.0,0.2159,,0.0,
50,6,0.12,45,alternate,20,1,0.8859,0.0204,0.0,0.2386,,0.0,
40,4,0.1,130,always_short,40,1,0.8975,0.039,0.0,0.1852,,0.0,
50,5,0.1,66,alternate,30,1,0.9021,0.0223,0.0,0.1704,,0.0,
40,3,0.075,66,always_long,30,2,0.9124,0.0486,0.0,0.4298,,0.0,
50,6,0.12,45,alternate,30,1,0.8859,0.0204,0.0,0.205,,0.0,
50,5,0.1,66,alternate,20,1,0.9021,0.0223,0.0,0.2,,0.0,
40,3,0.075,66,always_long,40,1,0.9124,0.0486,0.0,0.1619,,0.0,
50,12,0.24,66,always_short,10,1,0.8083,0.0125,0.0,0.1517,,0.0,
50,4,0.08,130,alternate,40,1,0.9181,0.0247,0.0,0.1215,,0.0,
50,6,0.12,45,always_long,10,1,0.8828,0.0216,0.0,0.0761,,0.0,
50,6,0.12,45,always_long,10,2,0.8828,0.0216,0.0,0.2157,,0.0,
40,4,0.1,130,always_short,50,1,0.8975,0.039,0.0,0.1659,,0.0,
50,5,0.1,30,always_short,20,1,0.9025,0.0209,0.0,0.1981,,0.0,
50,5,0.1,66,alternate,10,2,0.9021,0.0223,0.0,0.1715,,0.0,
50,4,0.08,130,alternate,50,1,0.9181,0.0247,0.0,0.1077,,0.0,
50,6,0.12,45,alternate,10,1,0.8859,0.0204,0.0,0.07,,0.0,
50,6,0.12,45,alternate,10,2,0.8859,0.0204,0.0,0.202,,0.0,
50,4,0.08,130,always_long,10,2,0.9162,0.0268,0.0,0.1444,,0.0,
50,5,0.1,30,always_short,10,2,0.9025,0.0209,0.0,0.1695,,0.0,
50,6,0.12,30,always_short,10,1,0.8863,0.0193,0.0,0.0689,,0.0,
50,5,0.1,66,always_long,20,1,0.8992,0.0236,0.0,0.2099,,0.0,
50,5,0.1,66,always_long,10,2,0.8992,0.0236,0.0,0.1861,,0.0,
50,4,0.08,130,always_long,20,1,0.9162,0.0268,0.0,0.159,,0.0,
50,6,0.12,30,always_short,10,2,0.8863,0.0193,0.0,0.1998,,0.0,
50,5,0.1,45,alternate,20,1,0.902,0.0222,0.0,0.2,,0.0,
50,6,0.12,45,always_long,30,1,0.8828,0.0216,0.0,0.2152,,0.0,
50,4,0.08,130,always_long,10,1,0.9162,0.0268,0.0,0.0341,,0.0,
50,6,0.12,30,always_short,20,1,0.8863,0.0193,0.0,0.2365,,0.0,
50,6,0.12,30,always_short,30,1,0.8863,0.0193,0.0,0.2031,,0.0,
50,5,0.1,66,always_long,10,1,0.8992,0.0236,0.0,0.0574,,0.0,
50,15,0.3,66,always_short,10,1,0.7729,0.0109,0.0,0.2121,,0.0,
40,3,0.075,66,always_long,20,1,0.9124,0.0486,0.0,0.1735,,0.0,
50,6,0.12,45,always_long,20,1,0.8828,0.0216,0.0,0.2494,,0.0,
40,3,0.075,100,alternate,10,2,0.9138,0.0456,0.0,0.0984,,0.0,
50,5,0.1,45,always_long,10,2,0.8993,0.0235,0.0,0.1861,,0.0,
40,3,0.075,66,always_long,30,1,0.9124,0.0486,0.0,0.1735,,0.0,
50,5,0.1,45,always_short,10,2,0.9048,0.0209,0.0,0.1578,,0.0,
50,5,0.1,45,always_short,10,1,0.9048,0.0209,0.0,0.048,,0.0,
50,5,0.1,45,always_long,10,1,0.8993,0.0235,0.0,0.0574,,0.0,
50,5,0.1,45,always_long,30,1,0.8993,0.0235,0.0,0.1789,,0.0,
50,4,0.08,100,always_short,30,1,0.92,0.0225,0.0,0.1283,,0.0,
50,12,0.24,100,always_long,10,1,0.7985,0.0143,0.0,0.173,,0.0,
50,4,0.08,100,always_short,50,1,0.92,0.0225,0.0,0.1021,,0.0,
50,5,0.1,45,always_long,20,1,0.8993,0.0235,0.0,0.2099,,0.0,
50,5,0.1,45,alternate,10,1,0.902,0.0222,0.0,0.0525,,0.0,
50,6,0.12,66,alternate,10,1,0.886,0.0205,0.0,0.0699,,0.0,
40,3,0.075,100,alternate,10,1,0.9138,0.0456,0.0,0.0095,,0.0,
50,6,0.12,66,alternate,30,1,0.886,0.0205,0.0,0.204,,0.0,
40,5,0.125,30,alternate,30,1,0.8766,0.0377,0.0,0.2551,,0.0,
50,6,0.12,66,alternate,10,2,0.886,0.0205,0.0,0.2015,,0.0,
50,6,0.12,66,alternate,20,1,0.886,0.0205,0.0,0.2375,,0.0,
50,6,0.12,45,always_short,30,1,0.8889,0.0193,0.0,0.194,,0.0,
50,6,0.12,45,always_short,20,1,0.8889,0.0193,0.0,0.2275,,0.0,
50,5,0.1,66,alternate,10,1,0.9021,0.0223,0.0,0.0524,,0.0,
50,5,0.1,45,alternate,30,1,0.902,0.0222,0.0,0.1704,,0.0,
50,5,0.1,45,always_short,30,1,0.9048,0.0209,0.0,0.1616,,0.0,
50,4,0.08,130,alternate,30,1,0.9181,0.0247,0.0,0.136,,0.0,
50,6,0.12,45,always_short,10,1,0.8889,0.0193,0.0,0.0643,,0.0,
50,4,0.08,130,alternate,20,2,0.9181,0.0247,0.0,0.3882,,0.0,
50,5,0.1,45,always_short,20,1,0.9048,0.0209,0.0,0.1908,,0.0,
50,12,0.24,130,alternate,10,1,0.8034,0.0134,0.0,0.161,,0.0,
40,3,0.075,66,always_short,50,1,0.9153,0.0425,0.0,0.1356,,0.0,
50,4,0.08,130,alternate,20,1,0.9181,0.0247,0.0,0.1532,,0.0,
50,6,0.12,66,always_long,10,1,0.8828,0.0216,0.0,0.0761,,0.0,
50,6,0.12,45,always_short,10,2,0.8889,0.0193,0.0,0.1883,,0.0,
50,4,0.08,130,alternate,10,2,0.9181,0.0247,0.0,0.1351,,0.0,
40,4,0.1,130,always_long,50,1,0.8945,0.0447,0.0,0.1754,,0.0,
50,4,0.08,130,alternate,10,1,0.9181,0.0247,0.0,0.032,,0.0,
40,3,0.075,66,always_long,20,2,0.9124,0.0486,0.0,0.438,,0.0,
50,5,0.1,30,always_short,30,1,0.9025,0.0209,0.0,0.1684,,0.0,
50,6,0.12,30,always_long,30,1,0.8822,0.0215,0.0,0.217,,0.0,
50,6,0.12,30,always_long,10,2,0.8822,0.0215,0.0,0.2189,,0.0,
50,4,0.08,130,always_long,20,2,0.9162,0.0268,0.0,0.4007,,0.0,
40,5,0.125,30,alternate,10,2,0.8766,0.0377,0.0,0.1516,,0.0,
50,5,0.1,130,alternate,20,1,0.902,0.0223,0.0,0.2,,0.0,
50,5,0.1,30,always_long,10,2,0.8987,0.0234,0.0,0.1894,,0.0,
40,3,0.075,66,always_short,30,2,0.9153,0.0425,0.0,0.4069,,0.0,
50,4,0.08,130,always_short,50,1,0.92,0.0225,0.0,0.102,,0.0,
50,5,0.1,130,alternate,30,1,0.902,0.0223,0.0,0.1704,,0.0,
50,5,0.1,130,always_long,10,1,0.8992,0.0236,0.0,0.0576,,0.0,
50,5,0.1,30,always_long,20,1,0.8987,0.0234,0.0,0.2124,,0.0,
40,3,0.075,66,always_long,10,2,0.9124,0.0486,0.0,0.1041,,0.0,
50,5,0.1,100,always_long,20,1,0.8992,0.0236,0.0,0.2102,,0.0,
50,4,0.08,130,always_short,40,1,0.92,0.0225,0.0,0.1145,,0.0,
50,5,0.1,130,always_long,10,2,0.8992,0.0236,0.0,0.1867,,0.0,
50,4,0.08,130,always_short,30,1,0.92,0.0225,0.0,0.128,,0.0,
40,4,0.1,130,always_short,20,1,0.8975,0.039,0.0,0.2333,,0.0,
50,5,0.1,130,always_long,20,1,0.8992,0.0236,0.0,0.2104,,0.0,
